X,Y,Z,sg[t/m3],tons [t],au[ppm],cu[%],profit [$]
215,105,60,2.27,283.33,0.00,0.00,-7083.33
215,105,65,0.32,40.41,0.00,0.00,-1010.23
215,110,0,2.27,283.33,0.00,0.00,-7083.33
215,110,5,2.27,283.33,0.00,0.00,-7083.33
215,110,10,2.27,283.33,0.00,0.00,-7083.33
215,110,15,2.27,283.33,0.00,0.00,-7083.33
215,110,20,2.27,283.33,0.00,0.00,-7083.33
215,110,25,2.27,283.33,0.00,0.00,-7083.33
215,110,30,2.27,283.33,0.00,0.00,-7083.33
215,110,35,2.27,283.33,0.00,0.00,-7083.33
215,110,40,2.27,283.33,0.00,0.00,-7083.33
215,110,45,2.27,283.33,0.00,0.00,-7083.33
215,110,50,2.27,283.33,0.00,0.00,-7083.33
215,110,55,2.27,283.33,0.00,0.00,-7083.33
215,110,60,2.27,283.33,0.00,0.00,-7083.33
215,110,65,0.51,63.28,0.00,0.00,-1581.91
215,115,0,2.27,283.33,0.00,0.00,-7083.33
215,115,5,2.27,283.33,0.00,0.00,-7083.33
215,115,10,2.27,283.33,0.00,0.00,-7083.33
215,115,15,2.27,283.33,0.00,0.00,-7083.33
215,115,20,2.27,283.33,0.00,0.00,-7083.33
215,115,25,2.27,283.33,0.00,0.00,-7083.33
215,115,30,2.27,283.33,0.00,0.00,-7083.33
215,115,35,2.27,283.33,0.00,0.00,-7083.33
215,115,40,2.27,283.33,0.00,0.00,-7083.33
215,115,45,2.27,283.33,0.00,0.00,-7083.33
215,115,50,2.27,283.33,0.00,0.00,-7083.33
215,115,55,2.27,283.33,0.00,0.00,-7083.33
215,115,60,2.27,283.33,0.00,0.00,-7083.33
215,115,65,0.68,85.40,0.00,0.00,-2135.00
215,120,0,2.27,283.33,0.00,0.00,-7083.33
215,120,5,2.27,283.33,0.00,0.00,-7083.33
215,120,10,2.27,283.33,0.00,0.00,-7083.33
215,120,15,2.27,283.33,0.00,0.00,-7083.33
215,120,20,2.27,283.33,0.00,0.00,-7083.33
215,120,25,2.27,283.33,0.00,0.00,-7083.33
215,120,30,2.27,283.33,0.00,0.00,-7083.33
215,120,35,2.27,283.33,0.00,0.00,-7083.33
215,120,40,2.27,283.33,0.00,0.00,-7083.33
215,120,45,2.27,283.33,0.00,0.00,-7083.33
215,120,50,2.27,283.33,0.00,0.00,-7083.33
215,120,55,2.27,283.33,0.00,0.00,-7083.33
215,120,60,2.27,283.33,0.00,0.00,-7083.33
215,120,65,0.87,108.19,0.00,0.00,-2704.63
215,125,0,2.27,283.33,0.00,0.00,-7083.33
215,125,5,2.27,283.33,0.00,0.00,-7083.33
215,125,10,2.27,283.33,0.00,0.00,-7083.33
215,125,15,2.27,283.33,0.00,0.00,-7083.33
215,125,20,2.27,283.33,0.00,0.00,-7083.33
215,125,25,2.27,283.33,0.00,0.00,-7083.33
215,125,30,2.27,283.33,0.00,0.00,-7083.33
215,125,35,2.27,283.33,0.00,0.00,-7083.33
215,125,40,2.27,283.33,0.00,0.00,-7083.33
215,125,45,2.27,283.33,0.00,0.00,-7083.33
215,125,50,2.27,283.33,0.00,0.00,-7083.33
215,125,55,2.27,283.33,0.00,0.00,-7083.33
215,125,60,2.27,283.33,0.00,0.00,-7083.33
215,125,65,1.05,131.39,0.00,0.00,-3284.78
215,130,0,2.27,283.33,0.00,0.00,-7083.33
215,130,5,2.27,283.33,0.00,0.00,-7083.33
215,130,10,2.27,283.33,0.00,0.00,-7083.33
215,130,15,2.27,283.33,0.00,0.00,-7083.33
215,130,20,2.27,283.33,0.00,0.00,-7083.33
215,130,25,2.27,283.33,0.00,0.00,-7083.33
215,130,30,2.27,283.33,0.00,0.00,-7083.33
215,130,35,2.27,283.33,0.00,0.00,-7083.33
215,130,40,2.27,283.33,0.00,0.00,-7083.33
215,130,45,2.27,283.33,0.00,0.00,-7083.33
215,130,50,2.27,283.33,0.00,0.00,-7083.33
215,130,55,2.27,283.33,0.00,0.00,-7083.33
215,130,60,2.27,283.33,0.00,0.00,-7083.33
215,130,65,1.34,167.15,0.00,0.00,-4178.66
215,135,0,2.27,283.33,0.00,0.00,-7083.33
215,135,5,2.27,283.33,0.00,0.00,-7083.33
215,135,10,2.27,283.33,0.00,0.00,-7083.33
215,135,15,2.27,283.33,0.00,0.00,-7083.33
215,135,20,2.27,283.33,0.00,0.00,-7083.33
215,135,25,2.27,283.33,0.00,0.00,-7083.33
215,135,30,2.27,283.33,0.00,0.00,-7083.33
215,135,35,2.27,283.33,0.00,0.00,-7083.33
215,135,40,2.27,283.33,0.00,0.00,-7083.33
215,135,45,2.27,283.33,0.00,0.00,-7083.33
215,135,50,2.27,283.33,0.00,0.00,-7083.33
215,135,55,2.27,283.33,0.00,0.00,-7083.33
215,135,60,2.27,283.33,0.00,0.00,-7083.33
215,135,65,1.39,174.12,0.00,0.00,-4352.89
215,140,0,2.27,283.33,0.00,0.00,-7083.33
215,140,5,2.27,283.33,0.00,0.00,-7083.33
215,140,10,2.27,283.33,0.00,0.00,-7083.33
215,140,15,2.27,283.33,0.00,0.00,-7083.33
215,140,20,2.27,283.33,0.00,0.00,-7083.33
215,140,25,2.27,283.33,0.00,0.00,-7083.33
215,140,30,2.27,283.33,0.00,0.00,-7083.33
215,140,35,2.27,283.33,0.00,0.00,-7083.33
215,140,40,2.27,283.33,0.00,0.00,-7083.33
215,140,45,2.27,283.33,0.00,0.00,-7083.33
215,140,50,2.27,283.33,0.00,0.00,-7083.33
215,140,55,2.27,283.33,0.00,0.00,-7083.33
215,140,60,2.27,283.33,0.00,0.00,-7083.33
215,140,65,1.40,174.45,0.00,0.00,-4361.18
215,145,0,2.27,283.33,0.00,0.00,-7083.33
215,145,5,2.27,283.33,0.00,0.00,-7083.33
215,145,10,2.27,283.33,0.00,0.00,-7083.33
215,145,15,2.27,283.33,0.00,0.00,-7083.33
215,145,20,2.27,283.33,0.00,0.00,-7083.33
215,145,25,2.27,283.33,0.00,0.00,-7083.33
215,145,30,2.27,283.33,0.00,0.00,-7083.33
215,145,35,2.27,283.33,0.00,0.00,-7083.33
215,145,40,2.27,283.33,0.00,0.00,-7083.33
215,145,45,2.27,283.33,0.00,0.00,-7083.33
215,145,50,2.27,283.33,0.00,0.00,-7083.33
215,145,55,2.27,283.33,0.00,0.00,-7083.33
215,145,60,2.27,283.33,0.00,0.00,-7083.33
215,145,65,1.56,195.12,0.00,0.00,-4878.03
215,150,0,2.27,283.33,0.00,0.00,-7083.33
215,150,5,2.27,283.33,0.00,0.00,-7083.33
215,150,10,2.27,283.33,0.00,0.00,-7083.33
215,150,15,2.27,283.33,0.00,0.00,-7083.33
215,150,20,2.27,283.33,0.00,0.00,-7083.33
215,150,25,2.27,283.33,0.00,0.00,-7083.33
215,150,30,2.27,283.33,0.00,0.00,-7083.33
215,150,35,2.27,283.33,0.00,0.00,-7083.33
215,150,40,2.27,283.33,0.00,0.00,-7083.33
215,150,45,2.27,283.33,0.00,0.00,-7083.33
215,150,50,2.27,283.33,0.00,0.00,-7083.33
215,150,55,2.27,283.33,0.00,0.00,-7083.33
215,150,60,2.27,283.33,0.00,0.00,-7083.33
215,150,65,1.66,208.07,0.00,0.00,-5201.72
215,155,0,2.27,283.33,0.00,0.00,-7083.33
215,155,5,2.27,283.33,0.00,0.00,-7083.33
215,155,10,2.27,283.33,0.00,0.00,-7083.33
215,155,15,2.27,283.33,0.00,0.00,-7083.33
215,155,20,2.27,283.33,0.00,0.00,-7083.33
215,155,25,2.27,283.33,0.00,0.00,-7083.33
215,155,30,2.27,283.33,0.00,0.00,-7083.33
215,155,35,2.27,283.33,0.00,0.00,-7083.33
215,155,40,2.27,283.33,0.00,0.00,-7083.33
215,155,45,2.27,283.33,0.00,0.00,-7083.33
215,155,50,2.27,283.33,0.00,0.00,-7083.33
215,155,55,2.27,283.33,0.00,0.00,-7083.33
215,155,60,2.27,283.33,0.00,0.00,-7083.33
215,155,65,1.67,209.26,0.00,0.00,-5231.48
215,160,0,2.27,283.33,0.00,0.00,-7083.33
215,160,5,2.27,283.33,0.00,0.00,-7083.33
215,160,10,2.27,283.33,0.00,0.00,-7083.33
215,160,15,2.27,283.33,0.00,0.00,-7083.33
215,160,20,2.27,283.33,0.00,0.00,-7083.33
215,160,25,2.27,283.33,0.00,0.00,-7083.33
215,160,30,2.27,283.33,0.00,0.00,-7083.33
215,160,35,2.27,283.33,0.00,0.00,-7083.33
215,160,40,2.27,283.33,0.00,0.00,-7083.33
215,160,45,2.27,283.33,0.00,0.00,-7083.33
215,160,50,2.27,283.33,0.00,0.00,-7083.33
215,160,55,2.27,283.33,0.00,0.00,-7083.33
215,160,60,2.27,283.33,0.00,0.00,-7083.33
215,160,65,1.66,207.01,0.00,0.00,-5175.16
215,165,0,2.27,283.33,0.00,0.00,-7083.33
215,165,5,2.27,283.33,0.00,0.00,-7083.33
215,165,10,2.27,283.33,0.00,0.00,-7083.33
215,165,15,2.27,283.33,0.00,0.00,-7083.33
215,165,20,2.27,283.33,0.00,0.00,-7083.33
215,165,25,2.27,283.33,0.00,0.00,-7083.33
215,165,30,2.27,283.33,0.00,0.00,-7083.33
215,165,35,2.27,283.33,0.00,0.00,-7083.33
215,165,40,2.27,283.33,0.00,0.00,-7083.33
215,165,45,2.27,283.33,0.00,0.00,-7083.33
215,165,50,2.27,283.33,0.00,0.00,-7083.33
215,165,55,2.27,283.33,0.00,0.00,-7083.33
215,165,60,2.27,283.33,0.00,0.00,-7083.33
215,165,65,1.56,194.52,0.00,0.00,-4863.03
215,170,0,2.27,283.33,0.00,0.00,-7083.33
215,170,5,2.27,283.33,0.00,0.00,-7083.33
215,170,10,2.27,283.33,0.00,0.00,-7083.33
215,170,15,2.27,283.33,0.00,0.00,-7083.33
215,170,20,2.27,283.33,0.00,0.00,-7083.33
215,170,25,2.27,283.33,0.00,0.00,-7083.33
215,170,30,2.27,283.33,0.00,0.00,-7083.33
215,170,35,2.27,283.33,0.00,0.00,-7083.33
215,170,40,2.27,283.33,0.00,0.00,-7083.33
215,170,45,2.27,283.33,0.00,0.00,-7083.33
215,170,50,2.27,283.33,0.00,0.00,-7083.33
215,170,55,2.27,283.33,0.00,0.00,-7083.33
215,170,60,2.27,283.33,0.00,0.00,-7083.33
215,170,65,1.36,169.81,0.00,0.00,-4245.17
215,175,0,2.27,283.33,0.00,0.00,-7083.33
215,175,5,2.27,283.33,0.00,0.00,-7083.33
215,175,10,2.27,283.33,0.00,0.00,-7083.33
215,175,15,2.27,283.33,0.00,0.00,-7083.33
215,175,20,2.27,283.33,0.00,0.00,-7083.33
215,175,25,2.27,283.33,0.00,0.00,-7083.33
215,175,30,2.27,283.33,0.00,0.00,-7083.33
215,175,35,2.27,283.33,0.00,0.00,-7083.33
215,175,40,2.27,283.33,0.00,0.00,-7083.33
215,175,45,2.27,283.33,0.00,0.00,-7083.33
215,175,50,2.27,283.33,0.00,0.00,-7083.33
215,175,55,2.27,283.33,0.00,0.00,-7083.33
215,175,60,2.27,283.33,0.00,0.00,-7083.33
215,175,65,1.91,238.53,0.00,0.00,-5963.34
215,180,0,2.27,283.33,0.00,0.00,-7083.33
215,180,5,2.27,283.33,0.00,0.00,-7083.33
215,180,10,2.27,283.33,0.00,0.00,-7083.33
215,180,15,2.27,283.33,0.00,0.00,-7083.33
215,180,20,2.27,283.33,0.00,0.00,-7083.33
215,180,25,2.27,283.33,0.00,0.00,-7083.33
215,180,30,2.27,283.33,0.00,0.00,-7083.33
215,180,35,2.27,283.33,0.00,0.00,-7083.33
215,180,40,2.27,283.33,0.00,0.00,-7083.33
215,180,45,2.27,283.33,0.00,0.00,-7083.33
215,180,50,2.27,283.33,0.00,0.00,-7083.33
215,180,55,2.27,283.33,0.00,0.00,-7083.33
215,180,60,2.27,283.33,0.00,0.00,-7083.33
215,180,65,2.25,280.95,0.00,0.00,-7023.86
215,185,0,2.27,283.33,0.00,0.00,-7083.33
215,185,5,2.27,283.33,0.00,0.00,-7083.33
215,185,10,2.27,283.33,0.00,0.00,-7083.33
215,185,15,2.27,283.33,0.00,0.00,-7083.33
215,185,20,2.27,283.33,0.00,0.00,-7083.33
215,185,25,2.27,283.33,0.00,0.00,-7083.33
215,185,30,2.27,283.33,0.00,0.00,-7083.33
215,185,35,2.27,283.33,0.00,0.00,-7083.33
215,185,40,2.27,283.33,0.00,0.00,-7083.33
215,185,45,2.27,283.33,0.00,0.00,-7083.33
215,185,50,2.27,283.33,0.00,0.00,-7083.33
215,185,55,2.27,283.33,0.00,0.00,-7083.33
215,185,60,2.27,283.33,0.00,0.00,-7083.33
215,185,65,2.13,266.57,0.00,0.00,-6664.13
215,190,0,2.27,283.33,0.00,0.00,-7083.33
215,190,5,2.27,283.33,0.00,0.00,-7083.33
215,190,10,2.27,283.33,0.00,0.00,-7083.33
215,190,15,2.27,283.33,0.00,0.00,-7083.33
215,190,20,2.27,283.33,0.00,0.00,-7083.33
215,190,25,2.27,283.33,0.00,0.00,-7083.33
215,190,30,2.27,283.33,0.00,0.00,-7083.33
215,190,35,2.27,283.33,0.00,0.00,-7083.33
215,190,40,2.27,283.33,0.00,0.00,-7083.33
215,190,45,2.27,283.33,0.00,0.00,-7083.33
215,190,50,2.27,283.33,0.00,0.00,-7083.33
215,190,55,2.27,283.33,0.00,0.00,-7083.33
215,190,60,2.27,283.33,0.00,0.00,-7083.33
215,190,65,2.10,262.03,0.00,0.00,-6550.78
215,195,0,2.27,283.33,0.00,0.00,-7083.33
215,195,5,2.27,283.33,0.00,0.00,-7083.33
215,195,10,2.27,283.33,0.00,0.00,-7083.33
215,195,15,2.27,283.33,0.00,0.00,-7083.33
215,195,20,2.27,283.33,0.00,0.00,-7083.33
215,195,25,2.27,283.33,0.00,0.00,-7083.33
215,195,30,2.27,283.33,0.00,0.00,-7083.33
215,195,35,2.27,283.33,0.00,0.00,-7083.33
215,195,40,2.27,283.33,0.00,0.00,-7083.33
215,195,45,2.27,283.33,0.00,0.00,-7083.33
215,195,50,2.27,283.33,0.00,0.00,-7083.33
215,195,55,2.27,283.33,0.00,0.00,-7083.33
215,195,60,2.27,283.33,0.00,0.00,-7083.33
215,195,65,2.18,272.21,0.00,0.00,-6805.29
215,200,0,2.27,283.33,0.00,0.00,-7083.33
215,200,5,2.27,283.33,0.00,0.00,-7083.33
215,200,10,2.27,283.33,0.00,0.00,-7083.33
215,200,15,2.27,283.33,0.00,0.00,-7083.33
215,200,20,2.27,283.33,0.00,0.00,-7083.33
215,200,25,2.27,283.33,0.00,0.00,-7083.33
215,200,30,2.27,283.33,0.00,0.00,-7083.33
215,200,35,2.27,283.33,0.00,0.00,-7083.33
215,200,40,2.27,283.33,0.00,0.00,-7083.33
215,200,45,2.27,283.33,0.00,0.00,-7083.33
215,200,50,2.27,283.33,0.00,0.00,-7083.33
215,200,55,2.27,283.33,0.00,0.00,-7083.33
215,200,60,2.27,283.33,0.00,0.00,-7083.33
215,200,65,2.35,293.57,0.00,0.00,-7339.34
215,200,70,0.01,0.73,0.00,0.00,-18.36
215,205,0,2.27,283.33,0.00,0.00,-7083.33
215,205,5,2.27,283.33,0.00,0.00,-7083.33
215,205,10,2.27,283.33,0.00,0.00,-7083.33
215,205,15,2.27,283.33,0.00,0.00,-7083.33
215,205,20,2.27,283.33,0.00,0.00,-7083.33
215,205,25,2.27,283.33,0.00,0.00,-7083.33
215,205,30,2.27,283.33,0.00,0.00,-7083.33
215,205,35,2.27,283.33,0.00,0.00,-7083.33
215,205,40,2.27,283.33,0.00,0.00,-7083.33
215,205,45,2.27,283.33,0.00,0.00,-7083.33
215,205,50,2.27,283.33,0.00,0.00,-7083.33
215,205,55,2.27,283.33,0.00,0.00,-7083.33
215,205,60,2.27,283.33,0.00,0.00,-7083.33
215,205,65,2.40,300.00,0.00,0.00,-7500.00
215,205,70,0.09,11.46,0.00,0.00,-286.41
215,210,0,2.27,283.33,0.00,0.00,-7083.33
215,210,5,2.27,283.33,0.00,0.00,-7083.33
215,210,10,2.27,283.33,0.00,0.00,-7083.33
215,210,15,2.27,283.33,0.00,0.00,-7083.33
215,210,20,2.27,283.33,0.00,0.00,-7083.33
215,210,25,2.27,283.33,0.00,0.00,-7083.33
215,210,30,2.27,283.33,0.00,0.00,-7083.33
215,210,35,2.27,283.33,0.00,0.00,-7083.33
215,210,40,2.27,283.33,0.00,0.00,-7083.33
215,210,45,2.27,283.33,0.00,0.00,-7083.33
215,210,50,2.27,283.33,0.00,0.00,-7083.33
215,210,55,2.27,283.33,0.00,0.00,-7083.33
215,210,60,2.27,283.33,0.00,0.00,-7083.33
215,210,65,2.38,297.16,0.00,0.00,-7428.93
215,210,70,0.04,4.93,0.00,0.00,-123.28
215,215,0,2.27,283.33,0.00,0.00,-7083.33
215,215,5,2.27,283.33,0.00,0.00,-7083.33
215,215,10,2.27,283.33,0.00,0.00,-7083.33
215,215,15,2.27,283.33,0.00,0.00,-7083.33
215,215,20,2.27,283.33,0.00,0.00,-7083.33
215,215,25,2.27,283.33,0.00,0.00,-7083.33
215,215,30,2.27,283.33,0.00,0.00,-7083.33
215,215,35,2.27,283.33,0.00,0.00,-7083.33
215,215,40,2.27,283.33,0.00,0.00,-7083.33
215,215,45,2.27,283.33,0.00,0.00,-7083.33
215,215,50,2.27,283.33,0.00,0.00,-7083.33
215,215,55,2.27,283.33,0.00,0.00,-7083.33
215,215,60,2.27,283.33,0.00,0.00,-7083.33
215,215,65,2.27,283.80,0.00,0.00,-7094.97
215,215,70,0.02,2.69,0.00,0.00,-67.23
215,220,0,2.27,283.33,0.00,0.00,-7083.33
215,220,5,2.27,283.33,0.00,0.00,-7083.33
215,220,10,2.27,283.33,0.00,0.00,-7083.33
215,220,15,2.27,283.33,0.00,0.00,-7083.33
215,220,20,2.27,283.33,0.00,0.00,-7083.33
215,220,25,2.27,283.33,0.00,0.00,-7083.33
215,220,30,2.27,283.33,0.00,0.00,-7083.33
215,220,35,2.27,283.33,0.00,0.00,-7083.33
215,220,40,2.27,283.33,0.00,0.00,-7083.33
215,220,45,2.27,283.33,0.00,0.00,-7083.33
215,220,50,2.27,283.33,0.00,0.00,-7083.33
215,220,55,2.27,283.33,0.00,0.00,-7083.33
215,220,60,2.27,283.33,0.00,0.00,-7083.33
215,220,65,2.15,269.26,0.00,0.00,-6731.50
215,220,70,0.01,1.52,0.00,0.00,-38.02
215,225,0,2.27,283.33,0.00,0.00,-7083.33
215,225,5,2.27,283.33,0.00,0.00,-7083.33
215,225,10,2.27,283.33,0.00,0.00,-7083.33
215,225,15,2.27,283.33,0.00,0.00,-7083.33
215,225,20,2.27,283.33,0.00,0.00,-7083.33
215,225,25,2.27,283.33,0.00,0.00,-7083.33
215,225,30,2.27,283.33,0.00,0.00,-7083.33
215,225,35,2.27,283.33,0.00,0.00,-7083.33
215,225,40,2.27,283.33,0.00,0.00,-7083.33
215,225,45,2.27,283.33,0.00,0.00,-7083.33
215,225,50,2.27,283.33,0.00,0.00,-7083.33
215,225,55,2.27,283.33,0.00,0.00,-7083.33
215,225,60,2.27,283.33,0.00,0.00,-7083.33
215,225,65,1.90,237.60,0.00,0.00,-5940.04
215,230,0,2.27,283.33,0.00,0.00,-7083.33
215,230,5,2.27,283.33,0.00,0.00,-7083.33
215,230,10,2.27,283.33,0.00,0.00,-7083.33
215,230,15,2.27,283.33,0.00,0.00,-7083.33
215,230,20,2.27,283.33,0.00,0.00,-7083.33
215,230,25,2.27,283.33,0.00,0.00,-7083.33
215,230,30,2.27,283.33,0.00,0.00,-7083.33
215,230,35,2.27,283.33,0.00,0.00,-7083.33
215,230,40,2.27,283.33,0.00,0.00,-7083.33
215,230,45,2.27,283.33,0.00,0.00,-7083.33
215,230,50,2.27,283.33,0.00,0.00,-7083.33
215,230,55,2.27,283.33,0.00,0.00,-7083.33
215,230,60,2.27,283.33,0.00,0.00,-7083.33
215,230,65,1.63,203.49,0.00,0.00,-5087.13
215,235,0,2.27,283.33,0.00,0.00,-7083.33
215,235,5,2.27,283.33,0.00,0.00,-7083.33
215,235,10,2.27,283.33,0.00,0.00,-7083.33
215,235,15,2.27,283.33,0.00,0.00,-7083.33
215,235,20,2.27,283.33,0.00,0.00,-7083.33
215,235,25,2.27,283.33,0.00,0.00,-7083.33
215,235,30,2.27,283.33,0.00,0.00,-7083.33
215,235,35,2.27,283.33,0.00,0.00,-7083.33
215,235,40,2.27,283.33,0.00,0.00,-7083.33
215,235,45,2.27,283.33,0.00,0.00,-7083.33
215,235,50,2.27,283.33,0.00,0.00,-7083.33
215,235,55,2.27,283.33,0.00,0.00,-7083.33
215,235,60,2.27,283.33,0.00,0.00,-7083.33
215,235,65,1.45,181.24,0.00,0.00,-4530.91
215,240,0,2.27,283.33,0.00,0.00,-7083.33
215,240,5,2.27,283.33,0.00,0.00,-7083.33
215,240,10,2.27,283.33,0.00,0.00,-7083.33
215,240,15,2.27,283.33,0.00,0.00,-7083.33
215,240,20,2.27,283.33,0.00,0.00,-7083.33
215,240,25,2.27,283.33,0.00,0.00,-7083.33
215,240,30,2.27,283.33,0.00,0.00,-7083.33
215,240,35,2.27,283.33,0.00,0.00,-7083.33
215,240,40,2.27,283.33,0.00,0.00,-7083.33
215,240,45,2.27,283.33,0.00,0.00,-7083.33
215,240,50,2.27,283.33,0.00,0.00,-7083.33
215,240,55,2.27,283.33,0.00,0.00,-7083.33
215,240,60,2.27,283.33,0.00,0.00,-7083.33
215,240,65,1.31,163.69,0.00,0.00,-4092.36
215,245,0,2.27,283.33,0.00,0.00,-7083.33
215,245,5,2.27,283.33,0.00,0.00,-7083.33
215,245,10,2.27,283.33,0.00,0.00,-7083.33
215,245,15,2.27,283.33,0.00,0.00,-7083.33
215,245,20,2.27,283.33,0.00,0.00,-7083.33
215,245,25,2.27,283.33,0.00,0.00,-7083.33
215,245,30,2.27,283.33,0.00,0.00,-7083.33
215,245,35,2.27,283.33,0.00,0.00,-7083.33
215,245,40,2.27,283.33,0.00,0.00,-7083.33
215,245,45,2.27,283.33,0.00,0.00,-7083.33
215,245,50,2.27,283.33,0.00,0.00,-7083.33
215,245,55,2.27,283.33,0.00,0.00,-7083.33
215,245,60,2.27,283.33,0.00,0.00,-7083.33
215,245,65,1.30,162.94,0.00,0.00,-4073.50
215,250,0,2.27,283.33,0.00,0.00,-7083.33
215,250,5,2.27,283.33,0.00,0.00,-7083.33
215,250,10,2.27,283.33,0.00,0.00,-7083.33
215,250,15,2.27,283.33,0.00,0.00,-7083.33
215,250,20,2.27,283.33,0.00,0.00,-7083.33
215,250,25,2.27,283.33,0.00,0.00,-7083.33
215,250,30,2.27,283.33,0.00,0.00,-7083.33
215,250,35,2.27,283.33,0.00,0.00,-7083.33
215,250,40,2.27,283.33,0.00,0.00,-7083.33
215,250,45,2.27,283.33,0.00,0.00,-7083.33
215,250,50,2.27,283.33,0.00,0.00,-7083.33
215,250,55,2.27,283.33,0.00,0.00,-7083.33
215,250,60,2.27,283.33,0.00,0.00,-7083.33
215,250,65,1.48,185.36,0.00,0.00,-4634.07
215,255,0,2.27,283.33,0.00,0.00,-7083.33
215,255,5,2.27,283.33,0.00,0.00,-7083.33
215,255,10,2.27,283.33,0.00,0.00,-7083.33
215,255,15,2.27,283.33,0.00,0.00,-7083.33
215,255,20,2.27,283.33,0.00,0.00,-7083.33
215,255,25,2.27,283.33,0.00,0.00,-7083.33
215,255,30,2.27,283.33,0.00,0.00,-7083.33
215,255,35,2.27,283.33,0.00,0.00,-7083.33
215,255,40,2.27,283.33,0.00,0.00,-7083.33
215,255,45,2.27,283.33,0.00,0.00,-7083.33
215,255,50,2.27,283.33,0.00,0.00,-7083.33
215,255,55,2.27,283.33,0.00,0.00,-7083.33
215,255,60,2.27,283.33,0.00,0.00,-7083.33
215,255,65,1.73,216.82,0.00,0.00,-5420.59
215,260,0,2.27,283.33,0.00,0.00,-7083.33
215,260,5,2.27,283.33,0.00,0.00,-7083.33
215,260,10,2.27,283.33,0.00,0.00,-7083.33
215,260,15,2.27,283.33,0.00,0.00,-7083.33
215,260,20,2.27,283.33,0.00,0.00,-7083.33
215,260,25,2.27,283.33,0.00,0.00,-7083.33
215,260,30,2.27,283.33,0.00,0.00,-7083.33
215,260,35,2.27,283.33,0.00,0.00,-7083.33
215,260,40,2.27,283.33,0.00,0.00,-7083.33
215,260,45,2.27,283.33,0.00,0.00,-7083.33
215,260,50,2.27,283.33,0.00,0.00,-7083.33
215,260,55,2.27,283.33,0.00,0.00,-7083.33
215,260,60,2.27,283.33,0.00,0.00,-7083.33
215,260,65,2.05,255.87,0.00,0.00,-6396.67
215,265,0,2.27,283.33,0.00,0.00,-7083.33
215,265,5,2.27,283.33,0.00,0.00,-7083.33
215,265,10,2.27,283.33,0.00,0.00,-7083.33
215,265,15,2.27,283.33,0.00,0.00,-7083.33
215,265,20,2.27,283.33,0.00,0.00,-7083.33
215,265,25,2.27,283.33,0.00,0.00,-7083.33
215,265,30,2.27,283.33,0.00,0.00,-7083.33
215,265,35,2.27,283.33,0.00,0.00,-7083.33
215,265,40,2.27,283.33,0.00,0.00,-7083.33
215,265,45,2.27,283.33,0.00,0.00,-7083.33
215,265,50,2.27,283.33,0.00,0.00,-7083.33
215,265,55,2.27,283.33,0.00,0.00,-7083.33
215,265,60,2.27,283.33,0.00,0.00,-7083.33
215,265,65,2.25,281.65,0.00,0.00,-7041.14
215,265,70,0.07,9.33,0.00,0.00,-233.30
215,270,0,2.27,283.33,0.00,0.00,-7083.33
215,270,5,2.27,283.33,0.00,0.00,-7083.33
215,270,10,2.27,283.33,0.00,0.00,-7083.33
215,270,15,2.27,283.33,0.00,0.00,-7083.33
215,270,20,2.27,283.33,0.00,0.00,-7083.33
215,270,25,2.27,283.33,0.00,0.00,-7083.33
215,270,30,2.27,283.33,0.00,0.00,-7083.33
215,270,35,2.27,283.33,0.00,0.00,-7083.33
215,270,40,2.27,283.33,0.00,0.00,-7083.33
215,270,45,2.27,283.33,0.00,0.00,-7083.33
215,270,50,2.27,283.33,0.00,0.00,-7083.33
215,270,55,2.27,283.33,0.00,0.00,-7083.33
215,270,60,2.27,283.33,0.00,0.00,-7083.33
215,270,65,2.27,283.33,0.00,0.00,-7083.33
215,270,70,0.29,35.81,0.00,0.00,-895.16
215,275,0,2.27,283.33,0.00,0.00,-7083.33
215,275,5,2.27,283.33,0.00,0.00,-7083.33
215,275,10,2.27,283.33,0.00,0.00,-7083.33
215,275,15,2.27,283.33,0.00,0.00,-7083.33
215,275,20,2.27,283.33,0.00,0.00,-7083.33
215,275,25,2.27,283.33,0.00,0.00,-7083.33
215,275,30,2.27,283.33,0.00,0.00,-7083.33
215,275,35,2.27,283.33,0.00,0.00,-7083.33
215,275,40,2.27,283.33,0.00,0.00,-7083.33
215,275,45,2.27,283.33,0.00,0.00,-7083.33
215,275,50,2.27,283.33,0.00,0.00,-7083.33
215,275,55,2.27,283.33,0.00,0.00,-7083.33
215,275,60,2.27,283.33,0.00,0.00,-7083.33
215,275,65,2.27,283.33,0.00,0.00,-7083.33
215,275,70,0.34,42.34,0.00,0.00,-1058.53
215,280,0,2.27,283.33,0.00,0.00,-7083.33
215,280,5,2.27,283.33,0.00,0.00,-7083.33
215,280,10,2.27,283.33,0.00,0.00,-7083.33
215,280,15,2.27,283.33,0.00,0.00,-7083.33
215,280,20,2.27,283.33,0.00,0.00,-7083.33
215,280,25,2.27,283.33,0.00,0.00,-7083.33
215,280,30,2.27,283.33,0.00,0.00,-7083.33
215,280,35,2.27,283.33,0.00,0.00,-7083.33
215,280,40,2.27,283.33,0.00,0.00,-7083.33
215,280,45,2.27,283.33,0.00,0.00,-7083.33
215,280,50,2.27,283.33,0.00,0.00,-7083.33
215,280,55,2.27,283.33,0.00,0.00,-7083.33
